"city","state","GEOID","holc_grade_pop"
"Chicago","IL","17031281900",4
"Chicago","IL","17031282700",4
"Chicago","IL","17031282800",4
"Chicago","IL","17031283200",4
"Chicago","IL","17031283800",4
"Chicago","IL","17031290900",3
"Chicago","IL","17031291200",3.99956076788471
"Chicago","IL","17031292200",3.93414507768166
"Chicago","IL","17031292400",3
"Chicago","IL","17031300500",3
"Chicago","IL","17031300600",3
"Chicago","IL","17031300700",3
"Chicago","IL","17031300800",3
"Chicago","IL","17031301100",3
"Chicago","IL","17031301200",3
"Chicago","IL","17031301600",3
"Chicago","IL","17031301702",3
"Chicago","IL","17031301801",3
"Chicago","IL","17031301802",3
"Chicago","IL","17031310200",4
"Chicago","IL","17031310300",4
"Chicago","IL","17031310400",4
"Chicago","IL","17031310600",4
"Chicago","IL","17031310700",4
"Chicago","IL","17031310800",4
"Chicago","IL","17031310900",4
"Chicago","IL","17031320100",
"Chicago","IL","17031320600",4
"Chicago","IL","17031222700",3.98933240543954
"Chicago","IL","17031222800",3.99744147346952
"Chicago","IL","17031230100",4
"Chicago","IL","17031230200",3.99940679061503
"Chicago","IL","17031230400",3.00637342002933
"Chicago","IL","17031230500",3
"Chicago","IL","17031230600",3
"Chicago","IL","17031230700",3
"Chicago","IL","17031230900",3.00000151850153
"Chicago","IL","17031231100",3
"Chicago","IL","17031231200",3
"Chicago","IL","17031231500",3.16943126560887
"Chicago","IL","17031240300",4
"Chicago","IL","17031240500",4
"Chicago","IL","17031240600",4
"Chicago","IL","17031240800",4
"Chicago","IL","17031240900",3
"Chicago","IL","17031241000",4
"Chicago","IL","17031241100",4
"Chicago","IL","17031241300",4
"Chicago","IL","17031241400",4
"Chicago","IL","17031241500",4
"Chicago","IL","17031242000",4
"Chicago","IL","17031242100",4
"Chicago","IL","17031242200",3.99590954021448
"Chicago","IL","17031242300",3.39650756525305
"Chicago","IL","17031242500",3.00385831738901
"Chicago","IL","17031242600",3.25681134977065
"Chicago","IL","17031242700",3
"Chicago","IL","17031242800",3.34028481052027
"Chicago","IL","17031243000",4
"Chicago","IL","17031243100",4
"Chicago","IL","17031243200",4
"Chicago","IL","17031243300",4
"Chicago","IL","17031250400",3
"Chicago","IL","17031250500",2.32985173982704
"Chicago","IL","17031250600",2.9999636279454
"Chicago","IL","17031250700",3
"Chicago","IL","17031251000",3
"Chicago","IL","17031251100",3
"Chicago","IL","17031251200",3
"Chicago","IL","17031251300",2.99773347280295
"Chicago","IL","17031251400",3
"Chicago","IL","17031251500",3
"Chicago","IL","17031251700",3
"Chicago","IL","17031251800",3
"Chicago","IL","17031251900",3
"Chicago","IL","17031252101",3
"Chicago","IL","17031252102",3
"Chicago","IL","17031252201",3
"Chicago","IL","17031252202",3
"Chicago","IL","17031260200",3.19668841701708
"Chicago","IL","17031260400",3.03607344103007
"Chicago","IL","17031260500",3
"Chicago","IL","17031260600",3
"Chicago","IL","17031260700",3
"Chicago","IL","17031260900",3
"Chicago","IL","17031261000",3
"Chicago","IL","17031270500",3
"Chicago","IL","17031271200",4
"Chicago","IL","17031823903",
"Chicago","IL","17031823904",
"Chicago","IL","17031824106",
"Chicago","IL","17031824107",
"Chicago","IL","17031824114",
"Chicago","IL","17031824115",
"Chicago","IL","17031824116",
"Chicago","IL","17031824300",4
"Chicago","IL","17031330100",4
"Chicago","IL","17031330200",4
"Chicago","IL","17031340400",4
"Chicago","IL","17031340500",4
"Chicago","IL","17031340600",4
"Chicago","IL","17031350100",4
"Chicago","IL","17031351000",4
"Chicago","IL","17031351100",4
"Chicago","IL","17031351500",4
"Chicago","IL","17031360200",4
"Chicago","IL","17031380100",4
"Chicago","IL","17031380500",4
"Chicago","IL","17031380700",4
"Chicago","IL","17031381200",4
"Chicago","IL","17031381400",4
"Chicago","IL","17031381700",
"Chicago","IL","17031381800",4
"Chicago","IL","17031390100",3.21204512775968
"Chicago","IL","17031390200",3.59307511934887
"Chicago","IL","17031390400",3.50017190742319
"Chicago","IL","17031390500",3
"Chicago","IL","17031390600",3
"Chicago","IL","17031390700",2.25441766652531
"Chicago","IL","17031400300",4
"Chicago","IL","17031400500",4
"Chicago","IL","17031410100",2.41882255815952
"Chicago","IL","17031410200",3
"Chicago","IL","17031410500",3
"Chicago","IL","17031410700",3
"Chicago","IL","17031410800",3
"Chicago","IL","17031410900",2.00128157343711
"Chicago","IL","17031411000",2.00670197992575
"Chicago","IL","17031411100",3.07138242580398
"Chicago","IL","17031420100",3
"Chicago","IL","17031420200",3
"Chicago","IL","17031420400",3.12638548207948
"Chicago","IL","17031420500",4
"Chicago","IL","17031420600",4
"Chicago","IL","17031420700",4
"Chicago","IL","17031421200",4
"Chicago","IL","17031430101",2
"Chicago","IL","17031430102",2.00133829608918
"Chicago","IL","17031430300",2.5379712200603
"Chicago","IL","17031430400",3.04499806342527
"Chicago","IL","17031430500",2.9483802713833
"Chicago","IL","17031430600",2.00944749707822
"Chicago","IL","17031430700",2.75231216285353
"Chicago","IL","17031430900",2.92150229468749
"Chicago","IL","17031431200",3
"Chicago","IL","17031431302",2.70707197911843
"Chicago","IL","17031431400",2.99999279321962
"Chicago","IL","17031440101",2.21505837186835
"Chicago","IL","17031440102",2.00149027160332
"Chicago","IL","17031440201",2.01162657502256
"Chicago","IL","17031440202",2.00067168006158
"Chicago","IL","17031822400",
"Chicago","IL","17031822601",
"Chicago","IL","17031822602",
"Chicago","IL","17031822701",
"Chicago","IL","17031822702",4
"Chicago","IL","17031822801",
"Chicago","IL","17031822900",
"Chicago","IL","17031823001",4
"Chicago","IL","17031823002",4
"Chicago","IL","17031823101",4
"Chicago","IL","17031823102",
"Chicago","IL","17031823200",4
"Chicago","IL","17031823303",4
"Chicago","IL","17031823304",3.94635145492402
"Chicago","IL","17031823400",3.38148555559935
"Chicago","IL","17031823500",3.02760345974128
"Chicago","IL","17031823602",
"Chicago","IL","17031823603",4
"Chicago","IL","17031823605",
"Chicago","IL","17031823702",
"Chicago","IL","17031823703",
"Chicago","IL","17031823705",
"Chicago","IL","17031823801",
"Chicago","IL","17031823803",
"Chicago","IL","17031823806",4
"Chicago","IL","17031823901",
"Chicago","IL","17031672000",3.99503612485895
"Chicago","IL","17031680600",4
"Chicago","IL","17031680900",4
"Chicago","IL","17031681000",4
"Chicago","IL","17031681200",4
"Chicago","IL","17031681300",3.99964995646328
"Chicago","IL","17031681400",3.99605993635967
"Chicago","IL","17031690300",4
"Chicago","IL","17031690500",3
"Chicago","IL","17031690900",3.14352928744884
"Chicago","IL","17031691000",3
"Chicago","IL","17031691100",4
"Chicago","IL","17031824400",3.97431683364838
"Chicago","IL","17031824503",
"Chicago","IL","17031824505",
"Chicago","IL","17031824506",
"Chicago","IL","17031824601",4
"Chicago","IL","17031824602",3.00003523115532
"Chicago","IL","17031824701",3.26423084718876
"Chicago","IL","17031824800",4
"Chicago","IL","17031824900",3.0000918430189
"Chicago","IL","17031825000",4
"Chicago","IL","17031825801",
"Chicago","IL","17031825802",
"Chicago","IL","17031825803",
"Chicago","IL","17031826000",3.25989839638143
"Chicago","IL","17031826100",3.29614846999434
"Chicago","IL","17031826201",
"Chicago","IL","17031826303",
"Chicago","IL","17031826304",
"Chicago","IL","17031826401",4
"Chicago","IL","17031826402",4
"Chicago","IL","17031826500",3.83977206230948
"Chicago","IL","17031826700",3
"Chicago","IL","17031826800",3.99991649068878
"Chicago","IL","17031826901",4
"Chicago","IL","17031827000",4
"Chicago","IL","17031827100",
"Chicago","IL","17031827200",4
"Chicago","IL","17031827300",
"Chicago","IL","17031827400",
"Chicago","IL","17031827500",
"Chicago","IL","17031827801",
"Chicago","IL","17031827802",
"Chicago","IL","17031801605",
"Chicago","IL","17031801606",
"Chicago","IL","17031801608",
"Chicago","IL","17031801701",3
"Chicago","IL","17031801702",3
"Chicago","IL","17031801800",
"Chicago","IL","17031801902",
"Chicago","IL","17031802002",
"Chicago","IL","17031802003",
"Chicago","IL","17031802004",
"Chicago","IL","17031802200",2.30132624789564
"Chicago","IL","17031802300",
"Chicago","IL","17031691200",3.9539019046118
"Chicago","IL","17031691400",3.00372693965078
"Chicago","IL","17031691500",3.53524805043261
"Chicago","IL","17031700100",4
"Chicago","IL","17031700200",4
"Chicago","IL","17031700302",4
"Chicago","IL","17031700401",4
"Chicago","IL","17031700501",3.9462343440926
"Chicago","IL","17031700502",3.9961145227281
"Chicago","IL","17031710100",3.99536504851206
"Chicago","IL","17031710200",3
"Chicago","IL","17031710400",2.99924481056345
"Chicago","IL","17031710500",2.4919039326919
"Chicago","IL","17031710700",2.10877295080097
"Chicago","IL","17031710800",2.31257850218744
"Chicago","IL","17031710900",3.99552631655966
"Chicago","IL","17031711100",3.00636407406024
"Chicago","IL","17031711200",2.82921111432703
"Chicago","IL","17031711300",3.98601755602745
"Chicago","IL","17031711400",3.72720433690359
"Chicago","IL","17031720100",1.10938968187999
"Chicago","IL","17031720200",2.96140187481192
"Chicago","IL","17031720300",2.07925796634804
"Chicago","IL","17031720500",2.24840432637006
"Chicago","IL","17031720600",2.12586096053385
"Chicago","IL","17031720700",2.96919402512589
"Chicago","IL","17031730100",4
"Chicago","IL","17031730201",2.14320194553147
"Chicago","IL","17031730202",2.35755454365141
"Chicago","IL","17031730400",3.33127091187265
"Chicago","IL","17031730500",3.00260074120016
"Chicago","IL","17031730600",3.72442013514209
"Chicago","IL","17031740100",4
"Chicago","IL","17031740200",3.99228120673682
"Chicago","IL","17031740300",4
"Chicago","IL","17031740400",4
"Chicago","IL","17031750200",2.49104524987917
"Chicago","IL","17031750300",2.98902088590914
"Chicago","IL","17031750400",3.6513734348928
"Chicago","IL","17031750500",3.0915578197451
"Chicago","IL","17031760801",
"Chicago","IL","17031760802",3
"Chicago","IL","17031760803",
"Chicago","IL","17031770602",
"Chicago","IL","17031770700",
"Chicago","IL","17031770800",3.61083688594601
"Chicago","IL","17031770902",
"Chicago","IL","17031800100",1.82694522426412
"Chicago","IL","17031800200",1.99274127075975
"Chicago","IL","17031800300",2.02439381228178
"Chicago","IL","17031800400",1.90527495394222
"Chicago","IL","17031800500",2.19932509215174
"Chicago","IL","17031800600",1.5241804873816
"Chicago","IL","17031800700",1.14665351648795
"Chicago","IL","17031800900",
"Chicago","IL","17031801000",2.91086273333467
"Chicago","IL","17031801100",2.32146022175306
"Chicago","IL","17031801200",1.67537647573271
"Chicago","IL","17031801300",2.21301711880718
"Chicago","IL","17031801500",3
"Chicago","IL","17031801601",
"Chicago","IL","17031801603",
"Chicago","IL","17031805201",
"Chicago","IL","17031805301",
"Chicago","IL","17031805302",
"Chicago","IL","17031805401",
"Chicago","IL","17031805402",
"Chicago","IL","17031805501",3
"Chicago","IL","17031805502",2.19620509595759
"Chicago","IL","17031805701",2.34849644336858
"Chicago","IL","17031805702",2
"Chicago","IL","17031805801",
"Chicago","IL","17031805802",3
"Chicago","IL","17031805901",
"Chicago","IL","17031806001",
"Chicago","IL","17031806002",
"Chicago","IL","17031806003",
"Chicago","IL","17031806102",
"Chicago","IL","17031806104",
"Chicago","IL","17031806400",
"Chicago","IL","17031806502",
"Chicago","IL","17031806600",
"Chicago","IL","17031806700",1.94263185350051
"Chicago","IL","17031806802",2
"Chicago","IL","17031806900",2
"Chicago","IL","17031807000",2
"Chicago","IL","17031807200",2.49239403548931
"Chicago","IL","17031807300",2.53921620342083
"Chicago","IL","17031807400",2
"Chicago","IL","17031807500",2
"Chicago","IL","17031807600",2
"Chicago","IL","17031807700",2.26191228294906
"Chicago","IL","17031807800",1.99885966706671
"Chicago","IL","17031808001",2.89227199814876
"Chicago","IL","17031808002",2.43983313905601
"Chicago","IL","17031808100",2.71975962514181
"Chicago","IL","17031808200",
"Chicago","IL","17031806004",
"Chicago","IL","17031808301",3
"Chicago","IL","17031808400",2
"Chicago","IL","17031808500",3
"Chicago","IL","17031808600",2
"Chicago","IL","17031808702",2.80369081157103
"Chicago","IL","17031808800",1.99048711464809
"Chicago","IL","17031808900",1.83382377408606
"Chicago","IL","17031809100",2.35271749528796
"Chicago","IL","17031809200",4
"Chicago","IL","17031809300",3.19225778671072
"Chicago","IL","17031809400",2.6358042694668
"Chicago","IL","17031809500",3.19406883768397
"Chicago","IL","17031809700",3
"Chicago","IL","17031809800",3
"Chicago","IL","17031809900",2.01440439528398
"Chicago","IL","17031810000",2.0839205277335
"Chicago","IL","17031810302",3
"Chicago","IL","17031810400",2.01086768792902
"Chicago","IL","17031810501",3
"Chicago","IL","17031810502",3
"Chicago","IL","17031810701",3
"Chicago","IL","17031810702",3.2800321577563
"Chicago","IL","17031810800",2.02789373597037
"Chicago","IL","17031810900",2.99763399427066
"Chicago","IL","17031811000",1.66169832145506
"Chicago","IL","17031811100",2.99821177255963
"Chicago","IL","17031811200",3
"Chicago","IL","17031811301",
"Chicago","IL","17031811401",3
"Chicago","IL","17031811402",3
"Chicago","IL","17031811500",3
"Chicago","IL","17031811600",3
"Chicago","IL","17031811701",
"Chicago","IL","17031811702",
"Chicago","IL","17031811900",1.41850124969849
"Chicago","IL","17031812000",2.73163063335582
"Chicago","IL","17031812100",2.28994007650576
"Chicago","IL","17031812200",1.99421673489495
"Chicago","IL","17031812301",2.7849564532377
"Chicago","IL","17031812400",2.30642599959002
"Chicago","IL","17031812500",2.96931378688389
"Chicago","IL","17031812600",3
"Chicago","IL","17031812700",2.98348414214292
"Chicago","IL","17031812802",2.99859316615787
"Chicago","IL","17031830500",3
"Chicago","IL","17031830600",3.05649584361057
"Chicago","IL","17031830700",3
"Chicago","IL","17031830800",3
"Chicago","IL","17031830900",3.9501702978868
"Chicago","IL","17031831100",2.9960724547842
"Chicago","IL","17031831200",3
"Chicago","IL","17031831400",3
"Chicago","IL","17031831500",3.26791628154578
"Chicago","IL","17031831600",3
"Chicago","IL","17031831700",3
"Chicago","IL","17031831800",2.03242771920938
"Chicago","IL","17031832000",3
"Chicago","IL","17031832100",3
"Chicago","IL","17031832200",4
"Chicago","IL","17031832400",3.99937767299606
"Chicago","IL","17031832500",4
"Chicago","IL","17031832600",4
"Chicago","IL","17031812900",3
"Chicago","IL","17031813000",3
"Chicago","IL","17031813100",3
"Chicago","IL","17031813301",3.99631058820716
"Chicago","IL","17031813302",3.99832211992781
"Chicago","IL","17031813400",3
"Chicago","IL","17031813500",2.99507581067581
"Chicago","IL","17031813701",3
"Chicago","IL","17031813702",3.00001196140046
"Chicago","IL","17031813801",3.24923092909039
"Chicago","IL","17031813900",3
"Chicago","IL","17031814000",3
"Chicago","IL","17031814100",3
"Chicago","IL","17031814200",3.97121959454202
"Chicago","IL","17031814300",4
"Chicago","IL","17031814500",3.00563755797432
"Chicago","IL","17031814600",3
"Chicago","IL","17031814700",2.80369352707762
"Chicago","IL","17031814800",2.01090973049875
"Chicago","IL","17031814900",2.03995161389996
"Chicago","IL","17031815100",2.4353506961182
"Chicago","IL","17031815200",3.1037306403504
"Chicago","IL","17031815300",2.29777020454962
"Chicago","IL","17031815400",2.75246972968036
"Chicago","IL","17031815500",3.03498864390597
"Chicago","IL","17031832900",4
"Chicago","IL","17031833000",4
"Chicago","IL","17031833100",4
"Chicago","IL","17031833900",4
"Chicago","IL","17031834000",3.99911810152285
"Chicago","IL","17031834200",3.00960487451246
"Chicago","IL","17031834300",2.03409874901484
"Chicago","IL","17031834500",4
"Chicago","IL","17031834600",4
"Chicago","IL","17031834700",4
